product_name,category,price,merchant_info,product_details,date_and_country_pf_review,review,review_title,reviewer_name,rating_elements,product_url
"Simple Mobile Samsung Galaxy A03s, 32GB, Black - Prepaid Smartphone (Locked)",Cell Phones & Accessories,49.88,Amazon.com,"Product Dimensions 2.04 x 6.31 x 8.25 inches
Item Weight 12.8 ounces
ASIN B0BBXD7S5R
Item model number SMSAS134DCP
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.1
178 ratings
4.1 out of 5 stars
OS Android 11.0
RAM 3 GB
Connectivity technologies Bluetooth, Wi-Fi, USB
GPS True
Other display features Wireless
Human Interface Input Touchscreen
Other camera features Rear, Front
Form Factor Smartphone
Color BLACK
Battery Power Rating 5000 Milliampere Hour (mAh)
Whats in the box User Manual, Service Guide, Charger, USB Cable
Manufacturer SAMSUNG
Country of Origin China
Date First Available August 25, 2022
Memory Storage Capacity 32 GB
Standing screen display size 6.51 Inches
Ram Memory Installed Size 3 GB
Battery Capacity 5 Milliamp Hours
Weight 12.8 Ounces
Charging Time 218 minutes","Reviewed in the United States on May 14, 2023",Bought this phone for one reason and it performs well. Great for the price.,Does the job,Kody,4.0 out of 5 stars,https://www.amazon.com/Simple-Mobile-Samsung-Galaxy-Black/dp/B0BBXD7S5R/ref=sr_1_13?crid=LAGBBFNTL7ML&keywords=phone&qid=1695510145&sprefix=phone%2Caps%2C893&sr=8-13
"Simple Mobile Samsung Galaxy A03s, 32GB, Black - Prepaid Smartphone (Locked)",Cell Phones & Accessories,49.88,Amazon.com,"Product Dimensions 2.04 x 6.31 x 8.25 inches
Item Weight 12.8 ounces
ASIN B0BBXD7S5R
Item model number SMSAS134DCP
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.1
178 ratings
4.1 out of 5 stars
OS Android 11.0
RAM 3 GB
Connectivity technologies Bluetooth, Wi-Fi, USB
GPS True
Other display features Wireless
Human Interface Input Touchscreen
Other camera features Rear, Front
Form Factor Smartphone
Color BLACK
Battery Power Rating 5000 Milliampere Hour (mAh)
Whats in the box User Manual, Service Guide, Charger, USB Cable
Manufacturer SAMSUNG
Country of Origin China
Date First Available August 25, 2022
Memory Storage Capacity 32 GB
Standing screen display size 6.51 Inches
Ram Memory Installed Size 3 GB
Battery Capacity 5 Milliamp Hours
Weight 12.8 Ounces
Charging Time 218 minutes","Reviewed in the United States on February 2, 2023",I have the same phone I bought at Walmart for 15.00 more and I love the phone and so did my guardian daughter she's 7 so I ordered her one the phone is made of excellent guality and easy to use and very durable and good quality I can tell you when it comes to inexpensive and such great quality products Amazon is definitely the place to buy your things you need instead of going to a big store and never can find what you need download Amazon and you can find anything you need and order it in the comfort of your home and it comes directly to you at your door in only a couple of days thanks to Amazon prime the only thing is the grocery store you can shop EBT with in Savannah Georgia is a store that I have never shopped in and sorry but it is not a grocery store for everyone I guess people do love their food but it sucks why not Kroger's Walmart Publix or something other than that grocery store on Amazon sorry Amazon I love you and will never stop shopping only with you have a great day,excellent phone,Carole Alexander,5.0 out of 5 stars,https://www.amazon.com/Simple-Mobile-Samsung-Galaxy-Black/dp/B0BBXD7S5R/ref=sr_1_13?crid=LAGBBFNTL7ML&keywords=phone&qid=1695510145&sprefix=phone%2Caps%2C893&sr=8-13
"Simple Mobile Samsung Galaxy A03s, 32GB, Black - Prepaid Smartphone (Locked)",Cell Phones & Accessories,49.88,Amazon.com,"Product Dimensions 2.04 x 6.31 x 8.25 inches
Item Weight 12.8 ounces
ASIN B0BBXD7S5R
Item model number SMSAS134DCP
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.1
178 ratings
4.1 out of 5 stars
OS Android 11.0
RAM 3 GB
Connectivity technologies Bluetooth, Wi-Fi, USB
GPS True
Other display features Wireless
Human Interface Input Touchscreen
Other camera features Rear, Front
Form Factor Smartphone
Color BLACK
Battery Power Rating 5000 Milliampere Hour (mAh)
Whats in the box User Manual, Service Guide, Charger, USB Cable
Manufacturer SAMSUNG
Country of Origin China
Date First Available August 25, 2022
Memory Storage Capacity 32 GB
Standing screen display size 6.51 Inches
Ram Memory Installed Size 3 GB
Battery Capacity 5 Milliamp Hours
Weight 12.8 Ounces
Charging Time 218 minutes","Reviewed in the United States on July 21, 2023",Bought 3 of these on prime day getting 3+ MH on Verus!,Verus Mining,Thomas A. Carey,5.0 out of 5 stars,https://www.amazon.com/Simple-Mobile-Samsung-Galaxy-Black/dp/B0BBXD7S5R/ref=sr_1_13?crid=LAGBBFNTL7ML&keywords=phone&qid=1695510145&sprefix=phone%2Caps%2C893&sr=8-13
"Simple Mobile Samsung Galaxy A03s, 32GB, Black - Prepaid Smartphone (Locked)",Cell Phones & Accessories,49.88,Amazon.com,"Product Dimensions 2.04 x 6.31 x 8.25 inches
Item Weight 12.8 ounces
ASIN B0BBXD7S5R
Item model number SMSAS134DCP
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.1
178 ratings
4.1 out of 5 stars
OS Android 11.0
RAM 3 GB
Connectivity technologies Bluetooth, Wi-Fi, USB
GPS True
Other display features Wireless
Human Interface Input Touchscreen
Other camera features Rear, Front
Form Factor Smartphone
Color BLACK
Battery Power Rating 5000 Milliampere Hour (mAh)
Whats in the box User Manual, Service Guide, Charger, USB Cable
Manufacturer SAMSUNG
Country of Origin China
Date First Available August 25, 2022
Memory Storage Capacity 32 GB
Standing screen display size 6.51 Inches
Ram Memory Installed Size 3 GB
Battery Capacity 5 Milliamp Hours
Weight 12.8 Ounces
Charging Time 218 minutes","Reviewed in Singapore on January 22, 2023",,Nice hp,joe tay,"<span class=""a-icon-alt"">5.0 out of 5 stars</span>",https://www.amazon.com/Simple-Mobile-Samsung-Galaxy-Black/dp/B0BBXD7S5R/ref=sr_1_13?crid=LAGBBFNTL7ML&keywords=phone&qid=1695510145&sprefix=phone%2Caps%2C893&sr=8-13
"Simple Mobile Samsung Galaxy A03s, 32GB, Black - Prepaid Smartphone (Locked)",Cell Phones & Accessories,49.88,Amazon.com,"Product Dimensions 2.04 x 6.31 x 8.25 inches
Item Weight 12.8 ounces
ASIN B0BBXD7S5R
Item model number SMSAS134DCP
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.1
178 ratings
4.1 out of 5 stars
OS Android 11.0
RAM 3 GB
Connectivity technologies Bluetooth, Wi-Fi, USB
GPS True
Other display features Wireless
Human Interface Input Touchscreen
Other camera features Rear, Front
Form Factor Smartphone
Color BLACK
Battery Power Rating 5000 Milliampere Hour (mAh)
Whats in the box User Manual, Service Guide, Charger, USB Cable
Manufacturer SAMSUNG
Country of Origin China
Date First Available August 25, 2022
Memory Storage Capacity 32 GB
Standing screen display size 6.51 Inches
Ram Memory Installed Size 3 GB
Battery Capacity 5 Milliamp Hours
Weight 12.8 Ounces
Charging Time 218 minutes","Reviewed in Mexico on December 21, 2022",Muy bueno,Excelente,Francisco Altamirano Blanco,"<span class=""a-icon-alt"">5.0 out of 5 stars</span>",https://www.amazon.com/Simple-Mobile-Samsung-Galaxy-Black/dp/B0BBXD7S5R/ref=sr_1_13?crid=LAGBBFNTL7ML&keywords=phone&qid=1695510145&sprefix=phone%2Caps%2C893&sr=8-13
"Simple Mobile Samsung Galaxy A03s, 32GB, Black - Prepaid Smartphone (Locked)",Cell Phones & Accessories,49.88,Amazon.com,"Product Dimensions 2.04 x 6.31 x 8.25 inches
Item Weight 12.8 ounces
ASIN B0BBXD7S5R
Item model number SMSAS134DCP
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.1
178 ratings
4.1 out of 5 stars
OS Android 11.0
RAM 3 GB
Connectivity technologies Bluetooth, Wi-Fi, USB
GPS True
Other display features Wireless
Human Interface Input Touchscreen
Other camera features Rear, Front
Form Factor Smartphone
Color BLACK
Battery Power Rating 5000 Milliampere Hour (mAh)
Whats in the box User Manual, Service Guide, Charger, USB Cable
Manufacturer SAMSUNG
Country of Origin China
Date First Available August 25, 2022
Memory Storage Capacity 32 GB
Standing screen display size 6.51 Inches
Ram Memory Installed Size 3 GB
Battery Capacity 5 Milliamp Hours
Weight 12.8 Ounces
Charging Time 218 minutes","Reviewed in Mexico on November 25, 2022",Falta el cable y cargador del celular,Faltan elementos,Danniel Peralta,"<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://www.amazon.com/Simple-Mobile-Samsung-Galaxy-Black/dp/B0BBXD7S5R/ref=sr_1_13?crid=LAGBBFNTL7ML&keywords=phone&qid=1695510145&sprefix=phone%2Caps%2C893&sr=8-13
"Simple Mobile Samsung Galaxy A03s, 32GB, Black - Prepaid Smartphone (Locked)",Cell Phones & Accessories,49.88,Amazon.com,"Product Dimensions 2.04 x 6.31 x 8.25 inches
Item Weight 12.8 ounces
ASIN B0BBXD7S5R
Item model number SMSAS134DCP
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.1
178 ratings
4.1 out of 5 stars
OS Android 11.0
RAM 3 GB
Connectivity technologies Bluetooth, Wi-Fi, USB
GPS True
Other display features Wireless
Human Interface Input Touchscreen
Other camera features Rear, Front
Form Factor Smartphone
Color BLACK
Battery Power Rating 5000 Milliampere Hour (mAh)
Whats in the box User Manual, Service Guide, Charger, USB Cable
Manufacturer SAMSUNG
Country of Origin China
Date First Available August 25, 2022
Memory Storage Capacity 32 GB
Standing screen display size 6.51 Inches
Ram Memory Installed Size 3 GB
Battery Capacity 5 Milliamp Hours
Weight 12.8 Ounces
Charging Time 218 minutes","Reviewed in Mexico on December 20, 2022",Telefono buena calidad pero no sirve para usarse en mexico solo como tablet,No sirve para usarse como teléfono en mexico,Héctor,"<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://www.amazon.com/Simple-Mobile-Samsung-Galaxy-Black/dp/B0BBXD7S5R/ref=sr_1_13?crid=LAGBBFNTL7ML&keywords=phone&qid=1695510145&sprefix=phone%2Caps%2C893&sr=8-13
"Paint Markers for Wood, Canvas, Plastic, Ceramic, Glass | Set of-16 Paint Pens for Rock Painting, Drawing & Art Supplies Crafts for Adults & Kids","Arts, Crafts & Sewing",23.98,Save-IT,"ASIN B07DJW3M5R
Customer Reviews 4.5
4,149 ratings
4.5 out of 5 stars
Best Sellers Rank #8,925 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)
#160 in Paint Pens & Markers
Date First Available June 5, 2018","Reviewed in the United States on August 14, 2023",These pens are perfect for painting rocks and other crafts. I’ve already bought a larger box of the same pens!,Great acrylic pens,Rebecca,5.0 out of 5 stars,https://www.amazon.com/Painting-Ceramic-Colors-Acrylic-Markers/dp/B07DJW3M5R/ref=sr_1_2_sspa?qid=1695510321&s=arts-crafts-intl-ship&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&th=1
"Paint Markers for Wood, Canvas, Plastic, Ceramic, Glass | Set of-16 Paint Pens for Rock Painting, Drawing & Art Supplies Crafts for Adults & Kids","Arts, Crafts & Sewing",23.98,Save-IT,"ASIN B07DJW3M5R
Customer Reviews 4.5
4,149 ratings
4.5 out of 5 stars
Best Sellers Rank #8,925 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)
#160 in Paint Pens & Markers
Date First Available June 5, 2018","Reviewed in the United States on August 21, 2023",very good quality,very good quality,natalia lutin,5.0 out of 5 stars,https://www.amazon.com/Painting-Ceramic-Colors-Acrylic-Markers/dp/B07DJW3M5R/ref=sr_1_2_sspa?qid=1695510321&s=arts-crafts-intl-ship&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&th=1
"Paint Markers for Wood, Canvas, Plastic, Ceramic, Glass | Set of-16 Paint Pens for Rock Painting, Drawing & Art Supplies Crafts for Adults & Kids","Arts, Crafts & Sewing",23.98,Save-IT,"ASIN B07DJW3M5R
Customer Reviews 4.5
4,149 ratings
4.5 out of 5 stars
Best Sellers Rank #8,925 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)
#160 in Paint Pens & Markers
Date First Available June 5, 2018","Reviewed in the United States on July 26, 2023","I used them for small, detailed drawing and printing.",Great paint markers.,Anna R. Duffer,5.0 out of 5 stars,https://www.amazon.com/Painting-Ceramic-Colors-Acrylic-Markers/dp/B07DJW3M5R/ref=sr_1_2_sspa?qid=1695510321&s=arts-crafts-intl-ship&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&th=1
"Paint Markers for Wood, Canvas, Plastic, Ceramic, Glass | Set of-16 Paint Pens for Rock Painting, Drawing & Art Supplies Crafts for Adults & Kids","Arts, Crafts & Sewing",23.98,Save-IT,"ASIN B07DJW3M5R
Customer Reviews 4.5
4,149 ratings
4.5 out of 5 stars
Best Sellers Rank #8,925 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)
#160 in Paint Pens & Markers
Date First Available June 5, 2018","Reviewed in the United States on July 3, 2023",My granddaughter made a masterpiece cup for her mom. Love it!,Terrific,Janet Lugo,5.0 out of 5 stars,https://www.amazon.com/Painting-Ceramic-Colors-Acrylic-Markers/dp/B07DJW3M5R/ref=sr_1_2_sspa?qid=1695510321&s=arts-crafts-intl-ship&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&th=1
"Paint Markers for Wood, Canvas, Plastic, Ceramic, Glass | Set of-16 Paint Pens for Rock Painting, Drawing & Art Supplies Crafts for Adults & Kids","Arts, Crafts & Sewing",23.98,Save-IT,"ASIN B07DJW3M5R
Customer Reviews 4.5
4,149 ratings
4.5 out of 5 stars
Best Sellers Rank #8,925 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)
#160 in Paint Pens & Markers
Date First Available June 5, 2018","Reviewed in the United States on May 27, 2023","These are great and just what I needed. Great variety of colors. The only thing is the colors are not labeled, so trying to figure out what color I used was difficult sometimes. They don't run out quickly, and have lasted me a while.",Worked great,mady yaeger,5.0 out of 5 stars,https://www.amazon.com/Painting-Ceramic-Colors-Acrylic-Markers/dp/B07DJW3M5R/ref=sr_1_2_sspa?qid=1695510321&s=arts-crafts-intl-ship&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&th=1
"Paint Markers for Wood, Canvas, Plastic, Ceramic, Glass | Set of-16 Paint Pens for Rock Painting, Drawing & Art Supplies Crafts for Adults & Kids","Arts, Crafts & Sewing",23.98,Save-IT,"ASIN B07DJW3M5R
Customer Reviews 4.5
4,149 ratings
4.5 out of 5 stars
Best Sellers Rank #8,925 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)
#160 in Paint Pens & Markers
Date First Available June 5, 2018","Reviewed in the United States on June 5, 2023",I bought these acrylic paint pens so my granddaughters could paint rocks. They are easy to use and mess free!! Cleanup was easy and the paint dried fast.,No mess,Kindle Customer,5.0 out of 5 stars,https://www.amazon.com/Painting-Ceramic-Colors-Acrylic-Markers/dp/B07DJW3M5R/ref=sr_1_2_sspa?qid=1695510321&s=arts-crafts-intl-ship&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&th=1
"Paint Markers for Wood, Canvas, Plastic, Ceramic, Glass | Set of-16 Paint Pens for Rock Painting, Drawing & Art Supplies Crafts for Adults & Kids","Arts, Crafts & Sewing",23.98,Save-IT,"ASIN B07DJW3M5R
Customer Reviews 4.5
4,149 ratings
4.5 out of 5 stars
Best Sellers Rank #8,925 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)
#160 in Paint Pens & Markers
Date First Available June 5, 2018","Reviewed in the United States on July 17, 2023",Easy to use just not what I expected,Not bright,Afsb,3.0 out of 5 stars,https://www.amazon.com/Painting-Ceramic-Colors-Acrylic-Markers/dp/B07DJW3M5R/ref=sr_1_2_sspa?qid=1695510321&s=arts-crafts-intl-ship&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&th=1
"Paint Markers for Wood, Canvas, Plastic, Ceramic, Glass | Set of-16 Paint Pens for Rock Painting, Drawing & Art Supplies Crafts for Adults & Kids","Arts, Crafts & Sewing",23.98,Save-IT,"ASIN B07DJW3M5R
Customer Reviews 4.5
4,149 ratings
4.5 out of 5 stars
Best Sellers Rank #8,925 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)
#160 in Paint Pens & Markers
Date First Available June 5, 2018","Reviewed in the United States on August 6, 2022","I like the variety of colors and uses on multiple surfaces, but what I did not like was when the black one I was using seemed to be coming to an end (not sure how long they’re supposed to last but I’ve been using it to do quick and simple borderlines) so I put the cap back on and put it in the container it came in upside down, hoping the acrylic would start making its way towards that end. Well less than 5 minutes later I go to take it out, and the cap is dripping, soaked with acrylic paint and leaking out into the container and onto the other markers. I took it out and removed the cap and dabbed it off quite a few times (as you can see in the photo) but that didn’t seem to be enough. I turned the cap around and put it in my mouth (so the part that snaps the marker shut was hanging out) and started to blow through it. And as you can see from the picture it was basically like spray painting.

Moral of this story, store upright after you use it or else you’ll have a mess on your hands! Also wouldn’t hurt for this company to put that direction on the outside of the container as a warning or caution statement. 🤷🏼‍♂️",STORE UPRIGHT AFTER USE,Colin Jackson,3.0 out of 5 stars,https://www.amazon.com/Painting-Ceramic-Colors-Acrylic-Markers/dp/B07DJW3M5R/ref=sr_1_2_sspa?qid=1695510321&s=arts-crafts-intl-ship&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&th=1
"Paint Markers for Wood, Canvas, Plastic, Ceramic, Glass | Set of-16 Paint Pens for Rock Painting, Drawing & Art Supplies Crafts for Adults & Kids","Arts, Crafts & Sewing",23.98,Save-IT,"ASIN B07DJW3M5R
Customer Reviews 4.5
4,149 ratings
4.5 out of 5 stars
Best Sellers Rank #8,925 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)
#160 in Paint Pens & Markers
Date First Available June 5, 2018","Reviewed in Canada on September 3, 2023",Thank you for bringing these bright and colourful markers right to my door I use them every day!,Great colours!,Doreen DaleyGive it to my friend as a gift and she loves it,"<span class=""a-icon-alt"">5.0 out of 5 stars</span>",https://www.amazon.com/Painting-Ceramic-Colors-Acrylic-Markers/dp/B07DJW3M5R/ref=sr_1_2_sspa?qid=1695510321&s=arts-crafts-intl-ship&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&th=1
